gene,Chen28689251,Nichols_24571919,x_hurskainen_33692365_endothelial,x_hurskainen_33692365_epithelial,x_hurskainen_33692365_stroma,x_lingappan_25003466_both_ranked,x_scaffa_34417156_ranked,Al_mudares_37368978_female,Al_mudares_37368978_male,Bao_27137150,Bhaskaran_22911455,Bhattacharya_25150062,Chao27770432,Cheng_31961470,Coarfa_28818871,Denervaud_26353077,Dong_36157523,Natarajan_28851267_down,Natarajan_28851267_up,x_dravet_gounot_29287116_p10,x_dravet_gounot_29287116_p10_ranked,x_lingappan_25003466_female,x_lingappan_25003466_male,x_nitkin_32753701_24hr_unranked,x_nitkin_32753701_6hr_unranked,x_rao_37310763_ranked,x_revhaug_31454811_down_ranked,x_revhaug_31454811_up_ranked,x_shrestha_33446917_down_,x_shrestha_33446917_up,x_xing_26398774_down,x_xing_26398774_up,maic_score,contributors
CSF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.358765907,0,1.244887425,0,0,0,1.375616792,0,0,3.979270125,TRANSCRIPTOMICS: x_shrestha_33446917_up
MINAR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.372621331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.372621331,TRANSCRIPTOMICS: Denervaud_26353077
CCL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.358765907,0,1.244895555,0,0,0,1.372422083,0,0,3.976083546,TRANSCRIPTOMICS: x_shrestha_33446917_up
DUSP4,0,0,0,0,0,0,0,0,0,0,0,1.372087144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.372087144,TRANSCRIPTOMICS: Bhattacharya_25150062
KIT,0,0,0,0,0,0,0,0,1.333398596,0,0,1.370271882,0,0,0,0,0,0,0,0,0,0,0,1.358765907,0,0,0,0,0,0,0,0,4.062436385,TRANSCRIPTOMICS: Bhattacharya_25150062
CEMIP2,0,0,0,0,0,0,0,0,0,0,0,1.369555034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369555034,TRANSCRIPTOMICS: Bhattacharya_25150062
CPT1C,0,0,0,0,0,0,0,0,0,0,0,1.369537876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369537876,TRANSCRIPTOMICS: Bhattacharya_25150062
ADGRE1,0,0,0,0,0,0,0,0,0,0,0,1.369537567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369537567,TRANSCRIPTOMICS: Bhattacharya_25150062
PALMD,0,0,0,0,0,0,0,0,0,0,0,1.369537471,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244887195,0,0,0,0,0,0,2.614424667,TRANSCRIPTOMICS: Bhattacharya_25150062
GUCY1B1,0,0,0,0,0,0,0,0,0,0,0,1.369537437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369537437,TRANSCRIPTOMICS: Bhattacharya_25150062
ADCY8,0,0,0,0,0,0,0,0,0,0,0,1.369537419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369537419,TRANSCRIPTOMICS: Bhattacharya_25150062
ANTXR2,0,0,0,0,0,0,0,0,0,0,0,1.369537397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369537397,TRANSCRIPTOMICS: Bhattacharya_25150062
FUCA2,0,0,0,0,0,0,0,0,0,0,0,1.369537387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369537387,TRANSCRIPTOMICS: Bhattacharya_25150062
CHCHD10,0,0,0,0,0,0,0,1.335479615,1.333807916,0,0,1.369537377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.038824907,TRANSCRIPTOMICS: Bhattacharya_25150062
NCEH1,0,0,0,0,0,0,0,0,0,0,0,1.369537367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369537367,TRANSCRIPTOMICS: Bhattacharya_25150062
CCR1,0,0,0,0,0,0,0,0,0,0,0,1.369537337,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244893135,0,0,0,0,0,0,2.614430472,TRANSCRIPTOMICS: Bhattacharya_25150062
GLIPR1,0,0,0,0,0,0,0,0,0,0,0,1.369537327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369537327,TRANSCRIPTOMICS: Bhattacharya_25150062
TNFSF10,0,0,0,0,0,0,0,0,0,0,0,1.369537317,0,0,0,0,0,0,0,0,0,0,0,1.358765907,0,1.244898825,0,0,0,0,0,0,3.973202049,TRANSCRIPTOMICS: Bhattacharya_25150062
AGXT,0,0,0,0,0,0,0,0,0,0,0,1.369537297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369537297,TRANSCRIPTOMICS: Bhattacharya_25150062
LIPH,0,0,0,0,0,0,0,0,0,0,0,1.369537277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369537277,TRANSCRIPTOMICS: Bhattacharya_25150062
CDKN2C,0,0,0,0,0,0,0,0,0,0,0,1.369537267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369537267,TRANSCRIPTOMICS: Bhattacharya_25150062
LIFR,0,0,0,0,0,0,0,0,0,0,0,1.369537257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369537257,TRANSCRIPTOMICS: Bhattacharya_25150062
IGF2BP2,0,0,0,0,0,0,0,0,0,0,0,1.369537247,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244883705,0,0,0,0,0,0,2.614420952,TRANSCRIPTOMICS: Bhattacharya_25150062
HIGD1B,0,0,0,0,0,0,0,0,0,0,0,1.369537227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369537227,TRANSCRIPTOMICS: Bhattacharya_25150062
EYA2,0,0,0,0,0,0,0,0,0,0,0,1.369537217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369537217,TRANSCRIPTOMICS: Bhattacharya_25150062
CLSTN2,0,0,0,0,0,0,0,0,0,0,0,1.369537177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369537177,TRANSCRIPTOMICS: Bhattacharya_25150062
THBD,0,0,0,0,0,0,0,0,0,0,0,1.369537157,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244890395,0,0,0,0,0,0,2.614427552,TRANSCRIPTOMICS: Bhattacharya_25150062
RSPO2,0,0,0,0,0,0,0,0,0,0,0,1.369537127,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244899185,0,0,0,0,0,0,2.614436312,TRANSCRIPTOMICS: Bhattacharya_25150062
RGS9,0,0,0,0,0,0,0,0,0,0,0,1.369537117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369537117,TRANSCRIPTOMICS: Bhattacharya_25150062
EPHA2,0,0,0,0,0,0,0,0,0,0,0,1.369537097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369537097,TRANSCRIPTOMICS: Bhattacharya_25150062
MAFF,0,0,0,0,0,0,0,0,0,0,0,1.369537087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369537087,TRANSCRIPTOMICS: Bhattacharya_25150062
PLXDC1,0,0,0,0,0,0,0,0,0,0,0,1.369537057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369537057,TRANSCRIPTOMICS: Bhattacharya_25150062
SLC6A3,0,0,0,0,0,0,0,0,0,0,0,1.369537037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369537037,TRANSCRIPTOMICS: Bhattacharya_25150062
TBC1D2,0,0,0,0,0,0,0,0,0,0,0,1.369537027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369537027,TRANSCRIPTOMICS: Bhattacharya_25150062
SESN2,0,0,0,0,0,0,0,0,0,0,0,1.369537007,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244884305,0,0,0,0,0,0,2.614421312,TRANSCRIPTOMICS: Bhattacharya_25150062
TPSAB1,0,0,0,0,0,0,0,0,0,0,0,1.369536997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536997,TRANSCRIPTOMICS: Bhattacharya_25150062
TPSB2,0,0,0,0,0,0,0,0,0,0,0,1.369536987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536987,TRANSCRIPTOMICS: Bhattacharya_25150062
COL5A3,0,0,0,0,0,0,0,0,0,0,0,1.369536967,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244892555,0,0,0,0,0,0,2.614429522,TRANSCRIPTOMICS: Bhattacharya_25150062
LITAF,0,0,0,0,0,0,0,0,0,0,0,1.369536947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536947,TRANSCRIPTOMICS: Bhattacharya_25150062
IGF2BP3,0,0,0,0,0,0,0,0,0,0,0,1.369536937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536937,TRANSCRIPTOMICS: Bhattacharya_25150062
SLC3A2,0,0,0,0,0,0,0,0,0,0,0,1.369536917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536917,TRANSCRIPTOMICS: Bhattacharya_25150062
PSRC1,0,0,0,0,0,0,0,0,0,0,0,1.369536897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536897,TRANSCRIPTOMICS: Bhattacharya_25150062
CCL3,0,0,0,0,0,0,0,0,0,0,0,1.369536887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536887,TRANSCRIPTOMICS: Bhattacharya_25150062
LDB2,0,0,0,0,0,0,0,0,0,0,0,1.369536877,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244896785,0,0,0,0,0,0,2.614433662,TRANSCRIPTOMICS: Bhattacharya_25150062
FAM13C,0,0,0,0,0,0,0,0,0,0,0,1.369536867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536867,TRANSCRIPTOMICS: Bhattacharya_25150062
CDKN1A,0,0,0,0,0,0,0,0,0,1.240416857,0,1.369536857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.609953713,TRANSCRIPTOMICS: Bhattacharya_25150062
TINAG,0,0,0,0,0,0,0,0,0,0,0,1.369536837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536837,TRANSCRIPTOMICS: Bhattacharya_25150062
INF2,0,0,0,0,0,0,0,0,0,0,0,1.369536817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536817,TRANSCRIPTOMICS: Bhattacharya_25150062
A2M,0,0,0,0,0,0,0,0,0,0,0,1.369536797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536797,TRANSCRIPTOMICS: Bhattacharya_25150062
HTATIP2,0,0,0,0,0,0,0,0,0,0,0,1.369536787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536787,TRANSCRIPTOMICS: Bhattacharya_25150062
HSPA9,0,0,0,0,0,0,0,0,0,0,0,1.369536767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536767,TRANSCRIPTOMICS: Bhattacharya_25150062
LGALS3BP,0,0,0,0,0,0,0,0,0,0,0,1.369536757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536757,TRANSCRIPTOMICS: Bhattacharya_25150062
MSR1,0,0,0,0,0,0,0,0,0,0,0,1.369536737,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244892145,0,0,0,0,0,0,2.614428882,TRANSCRIPTOMICS: Bhattacharya_25150062
ZFYVE28,0,0,0,0,0,0,0,0,0,0,0,1.369536697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536697,TRANSCRIPTOMICS: Bhattacharya_25150062
ASTN2,0,0,0,0,0,0,0,0,0,0,0,1.369536687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536687,TRANSCRIPTOMICS: Bhattacharya_25150062
SAT1,0,0,0,0,0,0,0,0,0,0,0,1.369536677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536677,TRANSCRIPTOMICS: Bhattacharya_25150062
COL24A1,0,0,0,0,0,0,0,0,0,0,0,1.369536667,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244890645,0,0,0,0,0,0,2.614427312,TRANSCRIPTOMICS: Bhattacharya_25150062
NPNT,0,0,0,0,0,0,0,0,0,0,0,1.369536627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536627,TRANSCRIPTOMICS: Bhattacharya_25150062
NTRK3,0,0,0,0,0,0,0,0,0,0,0,1.369536607,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244886565,0,0,0,0,0,0,2.614423172,TRANSCRIPTOMICS: Bhattacharya_25150062
IL17RD,0,0,0,0,0,0,0,0,0,0,0,1.369536597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536597,TRANSCRIPTOMICS: Bhattacharya_25150062
PLCB1,0,0,0,0,0,0,0,0,0,0,0,1.369536587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536587,TRANSCRIPTOMICS: Bhattacharya_25150062
CDH3,0,0,0,0,0,0,0,0,0,0,0,1.369536567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536567,TRANSCRIPTOMICS: Bhattacharya_25150062
MCF2L,0,0,0,0,0,0,0,0,0,0,0,1.369536557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536557,TRANSCRIPTOMICS: Bhattacharya_25150062
TEK,0,0,0,0,0,0,0,0,0,0,0,1.369536547,0,0,0,0,0,0,0,0,0,0,0,1.358765907,0,1.244894885,0,0,0,0,0,0,3.973197339,TRANSCRIPTOMICS: Bhattacharya_25150062
LILRB4,0,0,0,0,0,0,0,0,0,0,0,1.369536537,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244897665,0,0,0,0,0,0,2.614434202,TRANSCRIPTOMICS: Bhattacharya_25150062
EPHB4,0,0,0,0,0,0,0,0,0,0,0,1.369536527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536527,TRANSCRIPTOMICS: Bhattacharya_25150062
COX6B2,0,0,0,0,0,0,0,0,0,0,0,1.369536497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536497,TRANSCRIPTOMICS: Bhattacharya_25150062
LPAR2,0,0,0,0,0,0,0,0,0,0,0,1.369536487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536487,TRANSCRIPTOMICS: Bhattacharya_25150062
JAM2,0,0,0,0,0,0,0,0,0,0,0,1.369536477,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244897005,0,0,0,0,0,0,2.614433482,TRANSCRIPTOMICS: Bhattacharya_25150062
CD68,0,0,0,0,0,0,0,0,1.330396919,0,0,1.369536467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.699933385,TRANSCRIPTOMICS: Bhattacharya_25150062
SHANK3,0,0,0,0,0,0,0,0,1.352568399,0,0,1.369536417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.722104815,TRANSCRIPTOMICS: Bhattacharya_25150062
PLK3,0,0,0,0,0,0,0,0,0,0,0,1.369536407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536407,TRANSCRIPTOMICS: Bhattacharya_25150062
PTPN5,0,0,0,0,0,0,0,0,0,0,0,1.369536397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536397,TRANSCRIPTOMICS: Bhattacharya_25150062
SNX10,0,0,0,0,0,0,0,0,0,0,0,1.369536387,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,1.244886455,0,0,0,0,0,0,3.83579146,TRANSCRIPTOMICS: Bhattacharya_25150062
ZC3HAV1L,0,0,0,0,0,0,0,0,0,0,0,1.369536367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536367,TRANSCRIPTOMICS: Bhattacharya_25150062
TBC1D9,0,0,0,0,0,0,0,0,0,0,0,1.369536347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536347,TRANSCRIPTOMICS: Bhattacharya_25150062
KIF26A,0,0,0,0,0,0,0,0,0,0,0,1.369536337,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244898875,0,0,0,0,0,0,2.614435212,TRANSCRIPTOMICS: Bhattacharya_25150062
ANO1,0,0,0,0,0,0,0,0,0,0,0,1.369536317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536317,TRANSCRIPTOMICS: Bhattacharya_25150062
PGM5,0,0,0,0,0,0,0,0,0,0,0,1.369536307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536307,TRANSCRIPTOMICS: Bhattacharya_25150062
LDHB,0,0,0,0,0,0,0,0,0,0,0,1.369536297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536297,TRANSCRIPTOMICS: Bhattacharya_25150062
ARRB1,0,0,0,0,0,0,0,0,0,0,0,1.369536287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536287,TRANSCRIPTOMICS: Bhattacharya_25150062
PCSK5,0,0,0,0,0,0,0,0,1.343017607,0,0,1.369536277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.712553884,TRANSCRIPTOMICS: Bhattacharya_25150062
SNN,0,0,0,0,0,0,0,0,0,0,0,1.369536237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536237,TRANSCRIPTOMICS: Bhattacharya_25150062
IGF2BP1,0,0,0,0,0,0,0,0,0,0,0,1.369536227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536227,TRANSCRIPTOMICS: Bhattacharya_25150062
EDA2R,0,0,0,0,0,0,0,0,0,0,0,1.369536217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536217,TRANSCRIPTOMICS: Bhattacharya_25150062
HS6ST2,0,0,0,0,0,0,0,0,0,0,0,1.369536207,0,0,0,0,0,0,0,0,0,0,0,1.358765907,0,0,0,0,0,0,0,0,2.728302114,TRANSCRIPTOMICS: Bhattacharya_25150062
MDM2,0,0,0,0,0,0,0,0,0,0,0,1.369536167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536167,TRANSCRIPTOMICS: Bhattacharya_25150062
TUBB3,0,0,0,0,0,0,0,0,0,0,0,1.369536157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536157,TRANSCRIPTOMICS: Bhattacharya_25150062
NR2F1,0,0,0,0,0,0,0,0,0,0,0,1.369536137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536137,TRANSCRIPTOMICS: Bhattacharya_25150062
ADAMTS8,0,0,0,0,0,0,0,0,0,0,0,1.369536127,0,0,0,0,0,0,0,0,0,0,0,1.358765907,0,1.244898985,0,0,0,0,0,0,3.973201019,TRANSCRIPTOMICS: Bhattacharya_25150062
DCTD,0,0,0,0,0,0,0,0,0,0,0,1.369536097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536097,TRANSCRIPTOMICS: Bhattacharya_25150062
PDGFRB,0,0,0,0,0,0,0,0,0,0,0,1.369536087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536087,TRANSCRIPTOMICS: Bhattacharya_25150062
AHR,0,0,0,0,0,0,0,0,0,0,0,1.369536077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536077,TRANSCRIPTOMICS: Bhattacharya_25150062
RNF144A,0,0,0,0,0,0,0,0,0,0,0,1.369536057,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244884455,0,0,0,0,0,0,2.614420512,TRANSCRIPTOMICS: Bhattacharya_25150062
ERG,0,0,0,0,0,0,0,0,0,0,0,1.369536037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536037,TRANSCRIPTOMICS: Bhattacharya_25150062
PDGFC,0,0,0,0,0,0,0,0,0,0,0,1.369536027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536027,TRANSCRIPTOMICS: Bhattacharya_25150062
GFPT2,0,0,0,0,0,0,0,0,0,0,0,1.369536017,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244895475,0,0,0,0,0,0,2.614431492,TRANSCRIPTOMICS: Bhattacharya_25150062
SCN1B,0,0,0,0,0,0,0,0,0,0,0,1.369536007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369536007,TRANSCRIPTOMICS: Bhattacharya_25150062
SULF2,0,0,0,0,0,0,0,0,0,0,0,1.369535997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369535997,TRANSCRIPTOMICS: Bhattacharya_25150062
ECM2,0,0,0,0,0,0,0,0,0,0,0,1.369535977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369535977,TRANSCRIPTOMICS: Bhattacharya_25150062
HSD11B2,0,0,0,0,0,0,0,0,0,0,0,1.369535957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369535957,TRANSCRIPTOMICS: Bhattacharya_25150062
MS4A7,0,0,0,0,0,0,0,0,0,0,0,1.369535947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.281307887,0,0,0,0,2.650843834,TRANSCRIPTOMICS: Bhattacharya_25150062
CLEC2D,0,0,0,0,0,0,0,0,0,0,0,1.369535927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369535927,TRANSCRIPTOMICS: Bhattacharya_25150062
TBXAS1,0,0,0,0,0,0,0,0,0,0,0,1.369535917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369535917,TRANSCRIPTOMICS: Bhattacharya_25150062
PDE7B,0,0,0,0,0,0,0,0,0,0,0,1.369535907,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244891155,0,0,0,0,0,0,2.614427062,TRANSCRIPTOMICS: Bhattacharya_25150062
RENBP,0,0,0,0,0,0,0,0,0,0,0,1.369535887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369535887,TRANSCRIPTOMICS: Bhattacharya_25150062
TREM2,0,0,0,0,0,0,0,0,0,0,0,1.369535837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.281307777,0,0,0,0,2.650843614,TRANSCRIPTOMICS: Bhattacharya_25150062
KCNK3,0,0,0,0,0,0,0,0,0,0,0,1.369535827,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244885845,0,0,0,0,0,0,2.614421672,TRANSCRIPTOMICS: Bhattacharya_25150062
CHST8,0,0,0,0,0,0,0,0,0,0,0,1.369535817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369535817,TRANSCRIPTOMICS: Bhattacharya_25150062
SEMA3G,0,0,0,0,0,0,0,0,0,0,0,1.369535797,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244894785,0,0,0,0,0,0,2.614430582,TRANSCRIPTOMICS: Bhattacharya_25150062
RGS3,0,0,0,0,0,0,0,0,0,0,0,1.369535777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369535777,TRANSCRIPTOMICS: Bhattacharya_25150062
SLC37A2,0,0,0,0,0,0,0,0,0,0,0,1.369535737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369535737,TRANSCRIPTOMICS: Bhattacharya_25150062
TMEM100,0,0,0,0,0,0,0,0,0,0,0,1.369535727,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244899395,0,0,0,0,0,0,2.614435122,TRANSCRIPTOMICS: Bhattacharya_25150062
AMOT,0,0,0,0,0,0,0,0,0,0,0,1.369535717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369535717,TRANSCRIPTOMICS: Bhattacharya_25150062
COX4I2,0,0,0,0,0,0,0,0,0,0,0,1.369535697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369535697,TRANSCRIPTOMICS: Bhattacharya_25150062
BST1,0,0,0,0,0,0,0,0,0,0,0,1.369535677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369535677,TRANSCRIPTOMICS: Bhattacharya_25150062
CD80,0,0,0,0,0,0,0,0,0,0,0,1.369535667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369535667,TRANSCRIPTOMICS: Bhattacharya_25150062
ETS1,0,0,0,0,0,0,0,0,0,0,0,1.369535597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369535597,TRANSCRIPTOMICS: Bhattacharya_25150062
THSD1,0,0,0,0,0,0,0,1.335480235,0,0,0,1.369535587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.705015821,TRANSCRIPTOMICS: Bhattacharya_25150062
CBFA2T3,0,0,0,0,0,0,0,0,0,0,0,1.369535577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369535577,TRANSCRIPTOMICS: Bhattacharya_25150062
ARL15,0,0,0,0,0,0,0,0,0,0,0,1.369535567,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244896715,0,0,0,0,0,0,2.614432282,TRANSCRIPTOMICS: Bhattacharya_25150062
CFB,0,0,0,0,0,0,0,0,0,0,0,1.369535547,0,0,0,0,0,0,0,0,0,0,0,1.358765907,0,0,0,0,0,0,0,0,2.728301454,TRANSCRIPTOMICS: Bhattacharya_25150062
TMEM43,0,0,0,0,0,0,0,0,0,0,0,1.369535537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369535537,TRANSCRIPTOMICS: Bhattacharya_25150062
NCALD,0,0,0,0,0,0,0,0,0,0,0,1.369535507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369535507,TRANSCRIPTOMICS: Bhattacharya_25150062
MX2,0,0,0,0,0,0,0,0,0,0,0,1.369535497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369535497,TRANSCRIPTOMICS: Bhattacharya_25150062
ADAMTS7,0,0,0,0,0,0,0,0,0,0,0,1.369535467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369535467,TRANSCRIPTOMICS: Bhattacharya_25150062
